,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1371,1.0,0.98,0.491,0.657,0.97534,23.3,0.9486628594592812,0.650003,0.969,1.0,1.0,0.557,1.355,3.433,4.7,0.0,0.000408664743274817,-0.57,1.0,0.8668,0.2664,0.0,0.4318,0.0,0.0,0.0,0.0,10.57,3.66,-3.66,3.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0486,0.1735
1372,1.0,0.997,0.326,0.813,0.90574,14.6,0.9171985999788134,0.713308,0.505,1.0,1.0,0.457,2.512,4.046,4.83,0.0,0.00434352537239129,-1.484,1.0,0.529,0.9419,0.0,0.0,0.0,0.0,0.0,0.0,3.01,3.16,0.0,3.16,0.0,0.0,1.0,0.0769,0.0,0.0,0.0,0.4344,0.4964
1373,1.0,0.155,0.077,0.001,0.01639,11.21,0.7934990660225842,0.020301,0.886,0.965,0.971,-0.319,-0.87,-0.395,-5.66,1.0,2.31219029901728e-05,-0.391,2.0,0.985,0.4361,1.0,0.3052,0.0435,0.0,0.0,0.0,10.9,0.8,-0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3246,0.351
1374,1.0,0.024,0.001,0.002,0.01286,7.996,0.861770376610695,0.005709,0.991,0.156,0.011,-0.264,-3.466,-3.667,-10.8,0.0,0.000425447835067674,0.14,13.0,1.1064,0.6547,1.0,0.6094,0.0,0.0182,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.2365,0.1698
1375,1.0,0.053,0.001,0.104,0.5139,18.36,0.9556986937839612,0.013034,0.968,1.0,1.0,0.486,2.01,1.108,3.03,0.0,9.39630614099708e-05,0.0,68.0,0.8668,0.2664,0.0,0.7451,0.0133,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0627
1376,1.0,0.658,0.086,0.655,0.87332,12.49,0.6930215044949404,0.010523,0.987,0.999,1.0,0.473,0.919,1.046,2.78,0.0,0.00010151980784551,-0.089,57.0,1.0,0.0,0.0,0.2242,0.0,0.0,0.0,0.3333,7.27,0.55,-0.55,0.55,0.0,1.0,0.0,0.0,0.0,0.1429,0.0,0.1728,0.2597
1377,1.0,0.207,0.089,0.071,0.0529,1.343,0.6998697836909461,0.0,0.135,0.0,0.0,0.597,-2.305,-1.775,-6.37,0.0,0.000142887913989258,-2.488,46.0,1.2698,0.0635,1.0,0.4593,0.0,0.1111,0.0,0.1429,7.05,8.04,8.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0633,0.035
1378,1.0,0.906,0.726,0.859,0.91759,22.2,0.8295106978614943,0.583052,0.891,1.0,1.0,0.559,2.693,3.254,5.43,0.0,0.000174745783888955,0.0,1.0,0.8668,0.2664,0.0,0.3618,0.0,0.0,0.0,0.0,7.56,6.26,0.0,6.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0114,0.1881
1379,1.0,0.513,0.112,0.248,0.15622,12.86,0.6245624569453991,0.025526,0.833,0.998,1.0,-0.685,-0.098,0.542,-0.488,0.0,0.000106990391428982,2.034,1.0,0.9138,0.1724,0.0,0.5031,0.0,0.0,0.0,0.0,9.73,2.08,-2.08,2.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2468,0.4705
1380,1.0,0.028,0.043,0.02,0.01163,2.536,0.7210293982318531,0.006235,0.714,0.478,0.016,-0.471,-2.976,-3.355,-9.15,0.0,0.000232586236277233,-1.688,24.0,1.1064,0.6547,1.0,0.3871,0.1538,0.0,0.0,0.0,2.88,1.06,0.0,1.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.095,0.1706
1381,1.0,0.342,0.127,0.427,0.45316,11.28,0.6811450025005614,0.01262,0.997,1.0,0.996,0.645,2.651,2.111,4.62,0.0,0.0140233819165774,0.887,5.0,0.529,0.9419,0.0,0.3265,0.0,0.0526,0.0,0.0,5.0,8.75,0.0,8.75,0.0,1.0,0.0,0.1111,0.0,0.0,0.0,0.3286,0.4433
1382,1.0,0.142,0.012,0.844,0.95485,18.59,0.8033327939126281,0.007157,0.984,1.0,1.0,0.651,1.341,1.433,4.35,1.0,0.000469867753165012,-2.367,15.0,0.7904,1.5808,0.0,0.5032,0.0,0.0,0.0,0.0,3.39,0.82,0.82,-0.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0672,0.3529
1383,1.0,0.924,0.579,0.973,0.99563,23.6,0.960106161659837,0.933299,0.751,1.0,1.0,0.557,2.4,5.497,5.16,0.0,5.28296277767038e-05,-1.242,1.0,0.8455,0.309,0.0,0.5299,0.0,0.0,0.0,0.0,5.88,5.46,0.0,5.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4214,0.2024
1384,1.0,0.03,0.006,0.296,0.6831,17.91,0.7399087753657617,0.007782,0.998,0.997,0.999,0.525,-0.126,0.206,-0.838,0.0,0.000557890919573992,-1.795,32.0,1.2063,0.5503,0.0,0.7889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3702,0.2891
1385,1.0,0.296,0.009,0.05,0.80826,7.686,0.7818187323512378,0.014667,0.025,0.991,0.969,-0.223,-0.171,0.159,-0.396,0.0,0.000617067826772771,0.182,43.0,1.062,0.5368,0.0,0.6947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606,0.1296
1386,1.0,0.821,0.559,0.798,0.84378,22.0,0.8054908669468055,0.057736,0.995,1.0,1.0,0.645,2.796,1.382,5.9,0.0,0.000301887592138172,-2.404,1.0,1.062,0.6349,1.0,0.3423,0.0,0.0,0.0,0.0,11.37,2.81,-2.81,2.81,0.0,0.0,1.0,0.0,0.1667,0.0,0.0,0.4812,0.085
1387,1.0,0.069,0.003,0.007,0.06954,0.768,0.6503405159638775,0.005651,0.009,0.388,0.399,-0.37,-3.017,-1.666,-8.45,1.0,6.73849027899256e-05,-0.705,8.0,0.4762,0.6243,1.0,1.0889,0.0476,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763,0.1094
1388,1.0,0.971,0.66,0.787,0.90698,21.9,0.9361002318340891,0.272686,0.909,1.0,1.0,0.457,1.926,3.254,4.79,0.0,0.00257440420796488,-2.228,2.0,1.2962,0.1899,1.0,0.3052,0.0,0.0,0.0,0.0,9.04,8.04,-3.43,8.04,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4154,0.1478
1389,1.0,0.066,0.589,0.896,0.85775,23.4,0.8969814879960901,0.195756,0.993,1.0,1.0,0.651,2.731,3.785,5.82,0.0,7.13850612010053e-07,-2.886,1.0,0.9026,0.5771,1.0,0.6039,0.0,0.0,0.0,0.0,3.83,10.77,0.0,10.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0354,0.0689
1390,1.0,0.473,0.212,0.006,0.04183,10.16,0.8226407574100092,0.013116,0.866,0.121,0.085,-0.144,-1.493,-2.048,-9.52,1.0,3.29111071333075e-05,-2.333,16.0,0.6545,0.6909,1.0,0.8612,0.125,0.125,0.0,0.0,9.6,7.75,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4587,0.4584
1391,1.0,0.068,0.109,0.57,0.94822,13.15,0.879473450590774,0.019466,0.993,1.0,1.0,0.525,2.107,2.229,5.25,0.0,0.000333662036024026,-2.14,5.0,1.2698,0.0212,0.0,0.1979,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.4678,0.2134
1392,1.0,0.038,0.001,0.069,0.40541,7.103,0.5565164366381987,0.014886,0.155,0.37,0.608,-2.132,-0.425,0.002,0.388,1.0,0.00067789290379503,0.0,201.0,0.7904,1.5808,0.0,0.1595,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372,0.3369
1393,1.0,0.144,0.073,0.002,0.02095,1.968,0.7902944017663498,0.003627,0.981,0.136,0.006,-0.269,-3.14,-3.228,-11.4,1.0,0.000222591056955599,-1.685,88.0,1.1064,0.6547,1.0,0.6808,0.0,0.0833,0.0,0.0,7.94,7.96,7.96,3.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3344,0.251
1394,1.0,0.154,0.168,0.015,0.01508,0.376,0.7366720712275395,0.033993,0.026,0.085,0.044,-2.309,-0.544,-0.951,-4.4,0.0,1.09970146326824e-05,-2.468,41.0,0.9026,0.5771,1.0,0.1011,0.0323,0.0323,0.0,0.0,9.98,7.96,7.96,-7.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2287,0.3503
1395,1.0,0.007,0.022,0.905,0.4323,11.23,0.7849423121550736,0.005612,0.844,0.935,0.997,0.478,0.367,0.677,1.83,0.0,8.88727805334271e-05,0.395,6.0,0.7725,0.3114,0.0,0.1113,0.0357,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907,0.3753
1396,1.0,0.965,0.23,0.093,0.08386,15.58,0.7363520738765323,0.0,0.484,0.652,0.989,0.463,-0.202,-0.189,-1.52,0.0,0.000148937509035136,-2.481,1.0,0.912,0.4848,1.0,0.9436,0.0,0.0,0.0,0.0,10.49,3.1,-3.1,3.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1294,0.2989
1397,1.0,0.183,0.351,0.003,0.0236,13.93,0.6441976092248559,0.00548,0.98,0.048,0.573,-0.261,-0.511,-0.385,-0.805,0.0,7.96508234172552e-05,0.0,334.0,1.1545,0.309,0.0,0.2627,0.0,0.0,0.0,0.0,2.78,10.24,10.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.3025
1398,1.0,0.893,0.157,0.961,0.95234,21.0,0.929116047768413,0.0,0.986,1.0,1.0,0.597,2.578,1.976,6.08,0.0,0.000313793066015589,-1.965,4.0,1.2698,0.0635,1.0,0.2278,0.0,0.0526,0.0,0.1429,5.06,1.22,-1.2,1.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.3718
1399,1.0,0.004,0.009,0.669,0.09575,0.098,0.6393233308496615,0.005803,0.091,0.227,0.067,-1.464,-2.917,-2.786,-9.48,0.0,0.00032881261984462,0.107,28.0,1.3095,0.984,1.0,0.242,0.0357,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.4247,0.2165
1400,1.0,0.049,0.009,0.142,0.8335,19.87,0.7027029467485538,0.009306,0.801,1.0,1.0,0.651,1.233,0.771,3.47,1.0,0.000367699751465873,0.96,5.0,1.1457,0.1506,0.0,0.435,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4443,0.3551
1401,1.0,0.73,0.126,0.087,0.87155,18.99,0.8844842446390614,0.011367,0.994,0.996,1.0,0.402,0.985,0.537,2.24,0.0,0.000117579852835161,0.0,51.0,0.6545,0.6909,0.0,0.3628,0.0,0.0147,0.0,0.1538,10.65,7.76,7.76,-7.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.102
1402,1.0,0.102,0.003,0.137,0.06077,5.617,0.6131988579452123,0.037995,0.08,0.014,0.006,0.457,0.467,0.322,1.16,0.0,0.000452861637070865,-1.891,41.0,0.9288,0.1425,1.0,0.2446,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1433,0.0691
1403,1.0,0.327,0.135,0.225,0.58924,16.23,0.7726338960483994,0.0387,0.885,0.922,0.933,0.249,-0.222,-0.335,-2.97,0.0,0.00175220234917808,-1.474,12.0,1.2698,0.0212,0.0,0.3449,0.0,0.0345,0.0,0.0,8.17,8.18,8.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3552,0.4505
1404,1.0,0.917,0.558,0.975,0.98441,23.2,0.899787715596792,0.431742,0.906,1.0,1.0,0.557,1.471,3.102,4.62,0.0,0.000164685792065987,-2.815,1.0,0.8668,0.2664,0.0,0.3277,0.0,0.0,0.0,0.0,6.1,8.1,0.0,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3777,0.097
1405,1.0,0.149,0.001,0.019,0.05465,3.181,0.8719155462768327,0.009369,0.801,0.03,0.0,-0.823,-3.278,-3.416,-11.2,0.0,6.39305300360026e-05,-0.258,43.0,1.1353,0.6767,1.0,0.4103,0.0385,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.308,0.3473
1406,1.0,0.139,0.021,0.008,0.04499,0.161,0.17960380851110713,0.01699,0.013,0.001,0.0,-2.837,-1.528,-0.907,-3.68,0.0,3.77901142327718e-05,0.238,671.0,0.4271,0.4848,1.0,0.1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.4109,0.4988
1407,1.0,0.017,0.125,0.463,0.77608,12.35,0.718352583216285,0.006973,0.995,1.0,0.998,0.53,1.95,0.11,2.74,1.0,0.00149892093197457,-0.712,97.0,1.0,0.3455,0.0,0.2089,0.0,0.0,0.0,0.4,4.85,8.52,8.52,0.0,0.0,1.0,0.0,0.0435,0.0,0.0,0.0,0.3382,0.2573
1408,1.0,0.949,0.74,0.898,0.87978,22.9,0.8429404439145497,0.529006,0.993,1.0,1.0,0.651,2.938,4.345,6.17,0.0,0.000170126952596751,-2.653,1.0,0.8668,0.2664,0.0,0.2957,0.0,0.0,0.0,0.0,9.06,8.75,0.0,8.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2401,0.1059
1409,1.0,0.912,0.758,0.702,0.90683,22.7,0.9596128771640526,0.506364,0.957,1.0,1.0,0.587,2.666,4.01,5.66,0.0,0.000171258617469922,-0.903,1.0,0.8668,0.2664,0.0,0.302,0.0476,0.0,0.0,0.0,10.47,8.75,-2.07,8.75,0.0,1.0,1.0,0.0625,0.0,0.0,0.0,0.4109,0.464
1410,1.0,0.034,0.251,0.777,0.9023,21.3,0.7733432656301051,0.012141,0.998,1.0,1.0,0.651,2.879,3.706,6.06,0.0,0.000297899620423677,-2.192,59.0,0.4611,0.3114,0.0,0.3825,0.0,0.0,0.0,0.0,3.4,7.96,7.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.3586,0.1727
1411,1.0,0.012,0.049,0.067,0.88836,8.445,0.6354357699351051,0.0,0.995,1.0,1.0,-0.177,1.065,1.761,3.34,0.0,0.00095304537297129,-0.77,41.0,0.529,0.9419,0.0,0.1739,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.3472,0.3118
1412,1.0,0.159,0.096,0.49,0.05918,0.146,0.7702174473151214,0.00432,0.091,0.227,0.067,-1.464,-2.917,-2.786,-9.48,0.0,9.18694700676848e-06,-0.187,28.0,0.9026,0.5771,1.0,0.242,0.069,0.0,0.0,0.0,8.77,7.96,7.96,0.0,0.0,1.0,0.0,0.0,0.0426,0.0,0.0,0.4247,0.2165
1413,1.0,0.99,0.532,0.855,0.99899,22.9,0.9531874731604623,0.773293,0.647,0.988,0.999,0.645,2.231,2.814,4.59,0.0,0.0357888392662655,0.0,1.0,0.529,0.9419,0.0,1.0941,0.0286,0.0,0.0,0.0,8.56,8.76,-3.74,8.76,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.063,0.1819
1414,1.0,0.0,0.004,0.081,0.7559,10.79,0.763882645917636,0.004904,0.992,1.0,1.0,0.559,2.234,1.382,3.38,0.0,0.000119760881462138,0.088,118.0,0.8385,0.3231,0.0,0.8927,0.0,0.0,0.0,0.0,3.19,0.55,-0.55,0.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2918,0.1305
1415,1.0,0.61,0.0,0.072,0.86655,10.93,0.7687273141348128,0.008572,0.924,1.0,1.0,0.651,1.628,2.63,5.29,0.0,0.00509752013288069,0.804,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,1.0,0.995,0.629,0.968,0.9844,20.8,0.8729159221576873,0.809129,0.846,1.0,1.0,0.581,2.713,5.719,5.45,0.0,0.00126128067898736,-2.52,1.0,0.529,0.9419,0.0,0.36,0.0,0.0,0.0,0.0,7.64,8.75,0.0,8.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2575,0.4784
1417,1.0,0.639,0.056,0.88,0.70575,7.401,0.41721742644895443,0.008144,0.128,0.795,0.998,0.645,0.506,0.593,1.9,0.0,1.55463827149949e-05,-1.064,101.0,1.2698,0.0635,1.0,0.3336,0.0222,0.0222,0.0,0.0,7.67,3.19,3.19,0.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3924,0.2114
1418,1.0,0.054,0.011,0.022,0.92056,10.75,0.8461832472150482,0.007135,0.995,1.0,1.0,0.651,0.863,1.441,3.24,1.0,0.00633898260066689,0.0,42.0,0.529,0.9419,0.0,0.3477,0.0909,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525,0.2151
1419,1.0,0.003,0.0,0.054,0.7,0.706,0.46920410760415604,0.004475,0.053,0.995,0.998,-3.4,-0.177,0.158,0.0583,0.0,8.27415497799957e-06,1.868,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,1.0,0.211,0.024,0.004,0.01177,1.506,0.5432493655942517,0.005305,0.912,0.076,0.04,-0.297,-3.194,-2.962,-10.9,0.0,6.54642416534348e-05,-2.413,52.0,0.6545,0.6909,1.0,0.157,0.0,0.0,0.0,0.0,5.22,7.76,7.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.4779
1421,1.0,0.042,0.016,0.008,0.01902,0.376,0.4946086406864931,0.012723,0.087,0.2,0.014,-0.838,-2.469,-2.781,-11.6,0.0,0.000117776244066191,-0.927,53.0,1.1353,0.6767,1.0,0.4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.4546,0.2009
1422,1.0,0.957,0.38,0.973,0.9901,23.5,0.9714683919183748,0.822173,0.869,1.0,1.0,0.53,2.324,5.206,5.77,0.0,0.000205238463178877,-0.355,2.0,1.1457,0.0393,0.0,0.7667,0.0,0.0714,0.0,0.2,9.22,1.68,-1.68,1.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.246,0.0882
1423,1.0,0.483,0.18,0.079,0.81386,16.44,0.9486027882119155,0.067485,0.995,0.999,1.0,0.557,0.482,2.645,2.61,0.0,7.69152551694272e-05,0.593,44.0,0.6545,0.6909,0.0,0.9725,0.0,0.0385,0.0,0.0,9.22,7.76,7.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2831,0.3801
1424,1.0,0.993,0.66,0.861,0.99761,22.3,0.9223910052588887,0.164365,0.989,1.0,1.0,0.651,1.216,3.868,3.84,0.0,1.28115934876017e-06,-1.465,1.0,0.9026,0.5771,1.0,0.6267,0.0,0.0,0.0,0.0,8.99,6.08,-6.08,6.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2291,0.094
1425,1.0,0.949,0.449,0.989,0.97696,19.51,0.8403387175622478,0.893519,0.355,0.994,1.0,0.559,1.284,4.198,3.95,0.0,4.53581034477749e-05,-0.748,1.0,0.8455,0.309,0.0,0.5787,0.0,0.0,0.0,0.0,5.35,5.27,0.0,5.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1992,0.4451
1426,1.0,0.987,0.595,0.974,0.933,21.6,0.9671822747121707,0.931171,0.9,1.0,1.0,0.557,2.471,4.769,4.75,0.0,4.58168453284991e-05,-1.99,1.0,0.8455,0.309,0.0,0.6222,0.0,0.0,0.0,0.0,3.13,8.36,0.0,8.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4102,0.4429
1427,1.0,0.879,0.822,0.986,0.98012,22.4,0.8410320135270174,0.885365,0.846,1.0,1.0,0.651,2.748,4.346,5.52,1.0,0.00039609044348145,-2.818,1.0,0.8668,0.2664,0.0,0.1952,0.0,0.0,0.0,0.0,8.49,7.57,0.0,7.57,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.328,0.0883
1428,1.0,0.604,0.499,0.632,0.79788,9.735,0.5575020100046187,0.017434,0.382,0.94,1.0,0.53,2.057,1.354,4.95,1.0,0.000386352890936006,-1.019,27.0,1.2698,0.0212,0.0,0.1104,0.0,0.0476,0.0,1.0,9.46,8.18,8.18,-0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1388,0.1602
1429,1.0,0.014,0.0,0.009,0.02352,0.352,0.5587653158396896,0.0,0.723,0.016,0.053,-1.285,-3.579,-2.977,-11.6,0.0,0.00032719938776505,-0.373,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,1.0,0.22,0.0,0.015,0.2031,9.738,0.8746468739927203,0.007629,0.9,0.826,0.821,-0.273,-1.282,-0.657,-6.73,0.0,0.000149561305071205,-0.121,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,1.0,0.994,0.765,0.926,0.98954,21.6,0.9218147309726807,0.796634,0.942,1.0,1.0,0.451,2.591,5.652,5.48,1.0,0.00124618373941293,-0.543,1.0,0.529,0.9419,0.0,0.2094,0.0,0.0,0.0,0.0,9.65,8.75,-6.96,8.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4758,0.2614
1432,1.0,0.145,0.291,0.392,0.84802,14.62,0.8656493125535561,0.079931,0.938,0.949,0.995,0.587,0.035,0.026,0.567,0.0,0.00103593044292621,-1.292,1.0,1.291,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,7.46,8.18,-1.01,8.18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3844,0.3797
1433,1.0,0.98,0.624,0.082,0.48352,22.8,0.9015412369211933,0.140107,0.864,1.0,1.0,0.479,1.07,0.732,3.38,0.0,8.262957834686e-05,-2.585,1.0,1.1353,0.6767,1.0,0.4757,0.0,0.0,0.0,0.0,9.2,5.76,-5.76,5.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0496,0.2673
1434,1.0,0.004,0.04,0.147,0.35513,3.57,0.2918438599451649,0.008674,0.998,0.011,0.013,0.53,-1.366,-0.923,-9.16,0.0,0.000667520608035987,-0.715,81.0,1.471,0.9419,0.0,0.1933,0.0,0.0323,0.0,0.0,4.02,8.75,8.75,0.0,0.0,1.0,0.0,0.0,0.1429,0.0,0.0,0.309,0.386
1435,1.0,0.922,0.336,0.832,0.76345,19.86,0.8560089019692575,0.449569,0.321,0.922,0.927,0.486,2.208,2.206,3.44,0.0,0.000529057456294777,-2.088,1.0,0.4762,0.7302,0.0,0.8864,0.0,0.0,0.0,0.0,7.62,5.1,0.14,5.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1161,0.4366
1436,1.0,0.972,0.709,0.746,0.75723,22.9,0.9194738423068958,0.147622,0.976,1.0,1.0,0.552,1.907,1.046,4.25,0.0,5.13643324859434e-05,-2.153,1.0,1.1353,0.6767,1.0,0.6141,0.0312,0.0,0.0,0.0,8.94,5.49,-5.49,5.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4952,0.3842
1437,1.0,0.079,0.0,0.002,0.03747,7.275,0.7836189459733014,0.008103,0.985,0.947,0.536,-0.687,-0.977,-1.526,-9.42,0.0,0.000177917304865869,0.0,164.0,1.1353,0.6767,1.0,0.2277,0.0016,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2368,0.1846
1438,1.0,0.006,0.001,0.036,0.02053,2.295,0.7406744433516241,0.005338,0.82,0.005,0.014,0.457,-2.223,-1.833,-9.32,0.0,0.000284631635498598,0.0,120.0,0.985,0.4361,1.0,0.2521,0.0015,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.1645
1439,1.0,0.092,0.173,0.933,0.95425,11.26,0.8123973744354736,0.051425,0.999,1.0,1.0,0.639,2.38,3.63,5.11,0.0,0.000551265512923804,-0.495,15.0,0.7725,1.5988,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1607,0.2427
1440,1.0,0.943,0.229,0.766,0.69252,17.08,0.9026951061775195,0.113458,0.005,0.999,0.999,0.439,0.71,1.712,3.2,0.0,6.09261698585092e-05,-2.426,2.0,1.0,0.0,0.0,0.6637,0.0,0.0,0.0,0.0,5.35,3.63,0.0,3.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4035,0.1282
1441,1.0,0.181,0.031,0.062,0.04964,9.922,0.7037506118349955,0.018584,0.719,0.003,0.001,-0.661,-2.404,-2.536,-11.3,0.0,0.00615721965871241,-1.965,5.0,1.471,0.9419,0.0,0.3704,0.0,0.0312,0.0,0.0,2.01,8.18,8.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1019,0.0807
1442,1.0,0.976,0.429,0.989,0.98947,21.9,0.9646471305399283,0.924238,0.984,1.0,1.0,0.632,2.459,4.611,5.25,0.0,0.000101800911951765,-2.228,1.0,0.8455,0.309,0.0,0.0,0.0,0.0,0.0,0.0,6.14,3.64,-3.64,3.64,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.1423,0.257
1443,1.0,0.956,0.52,0.706,0.91576,19.21,0.8872000971002648,0.0,0.973,1.0,1.0,0.509,0.994,2.921,3.45,1.0,4.80581225787185e-05,-0.802,1.0,1.1353,0.6767,1.0,0.3376,0.0,0.0,0.0,0.0,5.46,7.81,0.0,7.81,0.0,0.0,1.0,0.0769,0.0,0.0,0.0,0.2152,0.4668
1444,1.0,0.225,0.007,0.004,0.10704,8.344,0.7510153131070725,0.009037,0.917,0.954,0.842,-0.353,-0.102,-0.463,-1.05,0.0,2.55422410462691e-05,-0.866,98.0,0.8952,0.5475,1.0,0.4827,0.025,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1277,0.28
1445,1.0,0.989,0.33,0.808,0.73724,20.4,0.846207892580085,0.401321,0.321,0.922,0.927,0.486,2.208,2.206,3.44,0.0,0.000100856501747144,-1.95,1.0,0.6561,0.5503,0.0,0.8864,0.0,0.0,0.0,0.0,7.62,3.77,-3.77,3.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1161,0.4366
1446,1.0,0.967,0.746,0.843,0.97084,17.8,0.8810102829482336,0.546698,0.243,0.991,1.0,0.651,1.265,2.904,4.43,0.0,8.28730005138135e-05,-2.55,1.0,0.8668,0.2664,0.0,0.6697,0.0,0.0,0.0,0.0,8.76,6.09,-6.09,6.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4637,0.4382
